fips,state,county,child_poverty_rate,convenience_stores,convenience_stores_per_1k,csa_farms,deep_poverty_rate,dollar_stores,dollar_stores_per_1k,farmers_markets,farmers_markets_accepting_snap,farmers_markets_per_1k,fast_food_per_1k,fast_food_restaurants,food_banks,food_hubs,food_insecurity_rate,full_service_per_1k,full_service_restaurants,general_food_sales_tax,grocery_stores,grocery_stores_per_1k,low_access_children,low_access_low_income,low_access_no_car_hh,low_access_pop,low_access_seniors,low_access_snap_hh,median_household_income,metro_nonmetro,pct_65_and_older,pct_adult_diabetes,pct_adult_obesity,pct_farmers_markets_snap,pct_free_lunch_eligible,pct_low_access,pct_low_access_children,pct_low_access_low_income,pct_low_access_no_car,pct_low_access_seniors,pct_low_access_snap,pct_reduced_lunch_eligible,pct_school_breakfast,pct_school_lunch,pct_snap_participants,pct_summer_food,pct_under_18,pct_wic_participants,persistent_poverty,population_loss,poverty_rate,snap_authorized_stores,snap_benefits_per_capita,snap_participation_rate,snap_redemptions_per_store,snap_stores_per_1k,specialized_food_stores,supercenters,supercenters_per_1k,very_low_food_security_rate,wic_authorized_stores,wic_redemptions_per_capita,wic_stores_per_1k
48093,TX,Comanche,24.7,7,0.5090909,0,4.508687837,0,0,0,0,0,0.654545426,9,0,0,16.9,0.581818163,8,0,,,1817.504904,1108.910573,86.84378296,2940.821158,1841.453401,232.9494466,49076,0,24.25334706,7.2,35.5,0,54.33205292,21.04494858,53.77233505,7.935527325,1.556340218,62.99874878,4.174721241,10.07255655,20.85294294,33.04705761,11.50011728,3.463561653,22.27453288,2.316540344,0,0,16.1,16,27.92121124,73,169450.7597,1.172075272,,,,6.4,2,,0.146509409
48095,TX,Concho,25.6,5,1.768659353,0,3.941730934,0,0,0,0,0,,,0,0,16.9,1.414927483,4,0,,,260.7502775,492.3470042,19.1821155,1091.020346,332.3235227,23.7424447,48563,0,22.04056918,7.3,35.5,0,,26.69489479,45.19068909,12.04666042,1.842662334,59.34348679,2.280734301,,20.85294294,33.04705761,11.50011728,3.463561653,13.68452922,2.316540344,0,0,14.9,3,24.37802124,73,,0.927357018,,,,6.4,1,,0.309119016
48097,TX,Cooke,19.3,36,0.869712293,0,4.402003603,9,0.217428073,0,0,0,0.82139492,34,0,0,16.9,0.724760234,30,0,4,0.096634693,5493.787742,1039.805083,361.8464473,3454.449646,3797.905346,641.4737565,58060,0,18.89939522,7.2,35.5,0,49.90227034,8.98730278,55.88228989,2.70521903,2.493257523,62.26074219,4.419994354,7.051571192,20.85294294,33.04705761,11.50011728,3.463561653,24.34722089,2.316540344,0,0,13,38,24.18685913,73,714792.3001,0.907787859,,,,6.4,3,,0.071667463
48099,TX,Coryell,17.9,32,0.417008758,0,3.836297745,10,0.130315229,0,0,0,0.469134837,36,0,0,16.9,0.403977215,31,0,3,0.039094571,18636.27392,19277.47069,680.4807353,47991.9242,4559.169466,2035.713416,59718,1,10.78309846,8.3,35.5,0,41.18916004,63.65989685,88.72303772,25.57100677,3.018322229,80.21057892,9.029556274,13.529729,20.85294294,33.04705761,11.50011728,3.463561653,24.65550648,2.316540344,0,0,13.6,43,27.03172302,73,1382778.196,0.518528342,,,,6.4,4,13.87515354,0.048235197
48101,TX,Cottle,34,,,0,11.41025641,0,0,0,0,0,,,0,0,16.9,,,0,,,349.9999999,856.1068426,62.45824994,1504.372721,357.9999986,168.7565592,44590,0,26.8115942,7.3,35.5,0,67.15686275,99.95832062,100,56.88417435,9.225738525,100,24.92711449,0,20.85294294,33.04705761,11.50011728,3.463561653,20.50724638,2.316540344,0,1,18.8,4,31.54805565,73,15137.86833,2.428658247,,,,6.4,1,,0.607164562
48103,TX,Crane,17.9,3,0.62959075,0,2.652345463,0,0,0,0,0,0.62959075,3,0,0,16.9,,,0,,,146.977243,171.3444668,9.252378655,588.0049711,53.18481613,13.02414901,63555,0,13.47593583,7.2,35.5,0,33.53658537,13.44011402,11.40242386,3.916445017,0.628985643,10.78799534,0.885394216,8.710801394,20.85294294,33.04705761,11.50011728,3.463561653,28.32085561,2.316540344,0,0,11.3,6,27.92934608,73,34179.4931,1.294219136,,,,6.4,1,,0.215703189
48105,TX,Crockett,22,4,1.138628006,0,0,0,0,0,0,0,1.992598891,7,0,0,16.9,1.423284888,5,0,,,505.0913781,83.68872056,16.94614854,249.9165909,252.2371712,69.54352034,53159,0,21.62685604,7.1,35.5,0,39.85507246,6.719994545,50.81402206,2.2503016,1.19171226,46.28205109,4.890542984,10.99033816,20.85294294,33.04705761,11.50011728,3.463561653,22.72433828,2.316540344,0,0,14.6,6,21.04089546,73,34071.33417,2.034588099,,,,6.4,1,,0.339098006
48107,TX,Crosby,36.7,4,0.718519866,0,5.920925747,0,0,0,0,0,,,0,0,16.9,,,0,,,634.3077234,140.9588244,47.22135473,336.4951061,400.7790314,179.0428773,42728,1,20.41691019,7.3,35.5,0,,5.553640842,36.3083992,2.326436996,2.11092329,37.88081741,8.003705025,,20.85294294,33.04705761,11.50011728,3.463561653,25.73543737,2.316540344,1,1,23.2,10,52.51182556,73,90297.775,1.939111829,,,,6.4,2,,0.38782239
48109,TX,Culberson,29.9,3,1.39599812,0,5.810258738,0,0,0,0,0,,,0,0,16.9,,,0,,,446.7379883,101.9172233,25.34364642,186.1433384,240.726692,102.8575779,48217,0,19.01279707,7.4,35.5,0,64.44954128,7.762441158,66.977211,4.250092506,2.79115057,68.00189209,11.32792664,9.862385321,20.85294294,33.04705761,11.50011728,3.463561653,21.34369287,2.316540344,1,1,19.6,7,45.21482849,73,61270.17084,3.209536791,,,,6.4,1,,0.458505273
48111,TX,Dallam,16.4,6,0.824969053,0,3.274487472,3,0.412484527,0,0,0,0.962463915,7,0,0,16.9,0.824969053,6,0,,,1035.515488,1179.407457,47.69980839,3223.826163,343.8524255,84.71918599,70895,0,11.51089248,7.2,35.5,0,49.5412844,48.09527206,51.69822693,17.59521866,1.948521614,54.66652298,3.460751057,16.28440367,20.85294294,33.04705761,11.50011728,3.463561653,29.41672523,2.316540344,0,0,10.5,9,16.47646523,73,16255.8475,1.256106019,,,,6.4,1,,0.139567345
48113,TX,Dallas,20.3,1181,0.448046356,2,6.152068921,287,0.108881712,11,4,0.004170186,0.918096662,2420,0,1,16.9,0.75648129,1994,0,413,0.156683445,138073.4923,171369.7974,10112.59856,439456.6241,36501.54321,23759.44246,63549,1,11.42156287,9.6,35.5,36.36363602,67.06376614,18.55704498,21.10366821,7.236475468,1.181433558,17.55118179,2.775765419,6.155927272,20.85294294,33.04705761,11.50011728,3.463561653,24.52463881,2.316540344,0,0,14.4,1854,33.61375046,73,61009797.72,0.711967051,89,54,0.020486455,6.4,234,19.26515579,0.089859925
48115,TX,Dawson,27.8,,,0,8.496669838,5,0.385386169,0,0,0,0.770772338,10,0,0,16.9,0.847849548,11,0,,,1076.223117,2598.844397,70.43356879,5182.949224,668.8870151,149.6089956,43627,0,16.82723186,7.3,35.5,0,64.07447974,37.46800613,31.45012093,18.78727913,1.606238723,34.60356903,3.41183567,8.689302665,20.85294294,33.04705761,11.50011728,3.463561653,24.13294798,2.316540344,0,0,21.3,13,38.0761528,73,279984.2908,1.053313851,,,,6.4,2,,0.162048295
48117,TX,Deaf Smith,24.1,9,0.492422163,0,8.838095238,4,0.218854293,1,0,0.053304903,0.492422163,9,0,0,16.9,0.765990019,14,0,,,2212.886644,1439.863887,138.9654047,4014.54345,815.8975595,228.8954676,50967,0,13.87289458,7.1,35.5,0,73.05157919,20.72343254,35.45724487,7.432706356,2.183274269,36.68604279,3.596158266,8.748011815,20.85294294,33.04705761,11.50011728,3.463561653,30.31803261,2.316540344,0,0,17.3,20,34.58353806,73,531684.7391,1.076136708,,,,6.4,3,,0.161420494
48119,TX,Delta,23.3,4,0.74780333,0,5.078876491,0,0,0,0,0,,,0,0,16.9,,,0,,,642.5028041,104.3540005,11.98121171,377.2027916,614.5363086,33.03884781,50329,0,23.55640535,7.4,35.5,0,57.97101449,7.210911751,54.21964645,1.994914889,0.573812842,59.26097488,1.582320333,2.675585284,20.85294294,33.04705761,11.50011728,3.463561653,21.96940727,2.316540344,0,0,15.8,6,34.05620956,73,41134.70217,1.136794209,,,,6.4,,,
48121,TX,Denton,7.6,274,0.298045099,1,3.584128038,54,0.058738813,5,0,0.005820288,0.797325015,733,0,0,16.9,0.591739118,544,0,76,0.082669437,63341.8847,31443.39926,1596.120043,152027.5343,17463.68789,3935.241507,98027,1,10.74322997,8.8,35.5,0,26.91249455,22.94360352,34.75358582,4.745357037,0.664250135,37.92908478,1.637711883,6.004332017,20.85294294,33.04705761,11.50011728,3.463561653,25.15450861,2.316540344,0,0,7.4,370,12.18485928,73,7494071.905,0.404429048,23,20,0.021755116,6.4,36,3.371500492,0.039349854
48123,TX,DeWitt,25,6,0.297412515,0,3.923312031,4,0.198275015,1,0,0.049536832,0.793100059,16,0,0,16.9,0.793100059,16,0,,,2481.167214,437.2850118,161.9420535,1121.830055,2254.500295,608.491208,54279,0,20.96953188,7.4,35.5,0,57.53277455,5.582077026,55.22294998,2.175872087,2.186337948,61.31357956,8.215083122,2.729421878,20.85294294,33.04705761,11.50011728,3.463561653,22.22558515,2.316540344,0,0,17.1,17,38.65949631,73,412454.848,0.857459903,,,,6.4,4,14.66456604,0.20175527
48125,TX,Dickens,27.4,,,0,6.140350877,0,0,0,0,0,,,0,0,16.9,,,0,,,222.2669837,144.4911841,14.73038413,484.9589176,277.161466,58.68503644,42690,0,25.36723164,7.3,35.5,0,56.47668394,19.84283638,45.17621613,5.912077904,1.583912253,57.62192535,6.310218811,4.922279793,20.85294294,33.04705761,11.50011728,3.463561653,22.65536723,2.316540344,0,0,20.7,4,26.79127693,73,28046.1225,2.547770739,,,,6.4,1,,0.636942685
48127,TX,Dimmit,36.5,9,0.906800985,0,19.89007214,0,0,0,0,0,0.906800985,9,0,0,16.9,0.503778338,5,0,3,0.302267015,1913.093339,2665.632131,173.6458322,5388.104315,962.3745073,718.3689814,41838,0,18.28206616,7,35.5,0,48.66032844,53.90260315,63.74852753,26.66698837,5.075879574,67.82061005,20.99880028,7.994814175,20.85294294,33.04705761,11.50011728,3.463561653,26.77887406,2.316540344,1,1,25.7,17,67.27959442,73,558819.0658,1.960332155,,,,6.4,1,,0.115313657
48129,TX,Donley,24.7,,,0,7.939698493,0,0,0,0,0,1.209189892,4,0,0,16.9,,,0,,,326.5292684,203.1691678,18.69027131,573.7145028,422.9385128,32.85900721,44353,0,25.75199509,7.3,35.5,0,54.28109855,15.60278797,43.07773972,5.525405884,1.23205483,54.36227798,2.166051865,7.269789984,20.85294294,33.04705761,11.50011728,3.463561653,20.47268263,2.316540344,0,0,16.9,6,25.44336891,73,38028.67166,1.819284439,,,,6.4,1,,0.303214073
48131,TX,Duval,43.3,9,0.813890398,0,12.35025973,5,0.452161342,0,0,0,0.361729056,4,0,0,16.9,0.542593598,6,0,,,1365.229893,1639.097888,147.7298008,3149.889844,1095.747543,626.7013856,37921,0,18.7875089,7.5,35.5,0,69.4067468,26.7347641,44.39772034,13.91188145,3.61197567,57.94540024,15.32277203,2.869329197,20.85294294,33.04705761,11.50011728,3.463561653,23.58864815,2.316540344,1,0,30,13,73.01651764,73,98470.59083,1.305220842,,,,6.4,2,,0.20080322
48133,TX,Eastland,25.5,19,1.033282518,0,7.746937326,6,0.326299757,0,0,0,0.9788993,18,0,0,16.9,0.815749407,15,0,4,0.217533171,1963.761761,2023.095198,166.9471628,4882.763188,2344.04783,496.5729014,47526,0,22.74753173,7,35.5,0,50.92109837,26.27543068,47.18312836,10.88680649,2.236398697,63.54154968,6.652014732,9.384775808,20.85294294,33.04705761,11.50011728,3.463561653,21.09449929,2.316540344,0,0,18.5,31,31.28398895,73,369088.0285,1.740399718,,,,6.4,4,8.057624817,0.224567711
48135,TX,Ector,22,56,0.333927631,0,7.296384697,36,0.214667767,0,0,0,0.822893143,138,1,0,16.9,0.584373355,98,0,16,0.095407896,13406.82705,9846.547894,515.9087542,36682.74124,4136.7793,1702.249608,58389,1,10.76520697,7.3,35.5,0,43.32076368,26.75033951,33.6787262,7.180447578,1.05962193,29.64583206,3.496240616,7.093441017,20.85294294,33.04705761,11.50011728,3.463561653,27.67495505,2.316540344,0,0,16.6,153,35.43310165,73,4520252.639,0.942698717,4,4,0.023851974,6.4,15,12.48440933,0.092421442
48137,TX,Edwards,32.6,,,0,1.77646188,0,0,0,0,0,,,0,0,16.9,,,0,,,120.5188912,218.8450035,0.082246625,638.0084491,229.6263429,50.25969111,47573,0,29.18424754,7.2,35.5,0,56.47668394,31.86855316,28.90141296,10.93131924,0.009802935,52.54607391,5.990427971,14.24870466,20.85294294,33.04705761,11.50011728,3.463561653,19.83122363,2.316540344,,1,20.1,2,34.49471283,73,,1.449275374,,,,6.4,1,,0.724637687
48139,TX,Ellis,12.4,101,0.52670002,0,3.326417853,23,0.119941592,2,0,0.011146035,0.698790133,134,0,0,16.9,0.490196079,94,0,19,0.099082187,29384.79571,10973.70763,820.0592229,51826.24804,9601.687552,2469.255295,87698,1,13.48678912,10.2,35.5,0,40.38788144,34.64089966,67.83976746,7.334875584,1.623783231,64.24681854,4.889324188,6.598915247,20.85294294,33.04705761,11.50011728,3.463561653,26.74443376,2.316540344,0,0,8.8,109,21.11710739,73,3104437.929,0.557519078,4,6,0.031289112,6.4,15,8.999616623,0.076722808
48141,TX,El Paso,27.4,237,0.281711578,2,7.710587109,153,0.181864426,13,2,0.015462237,0.763117433,642,1,0,16.9,0.687043428,578,0,94,0.111733705,65505.70545,73081.40976,3061.753414,162634.5545,17600.15557,12403.04627,50983,1,13.64651357,10.5,35.5,15.38461494,66.85738647,20.31289101,27.20189667,9.127794266,1.19340086,21.40539169,4.834421158,6.991563454,20.85294294,33.04705761,11.50011728,3.463561653,25.4945088,2.316540344,0,0,20.1,647,45.42747498,73,31098426.12,0.748988211,30,19,0.022584472,6.4,89,21.32088852,0.103029296
48143,TX,Erath,20.4,24,0.555247068,0,8.604097426,8,0.185082361,0,0,0,0.97168237,42,0,0,16.9,0.71719414,31,0,6,0.138811767,6347.925245,6864.054491,504.1502764,16054.61656,3566.85813,1103.066416,51964,0,15.33435186,7.2,35.5,0,43.4982152,42.37164688,75.14115906,18.11574173,3.460431576,74.63607788,7.571325302,8.890022098,20.85294294,33.04705761,11.50011728,3.463561653,20.46774004,2.316540344,0,0,17.9,39,18.12457657,73,612483.2059,0.911470532,4,,,6.4,3,,0.070113115
48145,TX,Falls,27.5,12,0.694645464,0,8.211201256,5,0.289435595,0,0,0,0.289435595,5,0,0,16.9,0.347322732,6,0,3,0.173661366,2488.664829,919.4913585,266.3820327,2465.323255,2040.564581,592.9786319,46173,1,18.76473362,7.8,35.5,0,,13.79896641,64.19047546,5.146598816,4.226944447,70.97615814,9.40937233,,20.85294294,33.04705761,11.50011728,3.463561653,20.75671853,2.316540344,1,0,20.3,20,40.29425812,73,382976.5883,1.17557168,,,,6.4,2,,0.117557161
48147,TX,Fannin,17.9,21,0.58474648,0,4.882175598,9,0.250605643,0,0,0,0.334140837,12,0,0,16.9,0.389830977,14,0,4,0.111380279,5786.555727,4407.942574,403.4898515,12513.7717,4573.443772,1016.561244,56794,0,19.35113005,7.4,35.5,0,49.25345278,36.89745331,77.12322998,12.9970293,3.321177483,79.33119965,8.367447853,8.809257186,20.85294294,33.04705761,11.50011728,3.463561653,21.12893276,2.316540344,0,0,14.3,32,23.15317535,73,470113.7352,0.8876068,,,,6.4,4,5.858323574,0.11095085
48149,TX,Fayette,15.5,16,0.626296639,0,3.937204087,5,0.195717692,1,0,0.039449289,0.861157894,22,0,0,16.9,1.252593279,32,0,4,0.15657416,3534.674306,1373.929179,218.1301021,4568.315779,3712.248498,415.5527942,64711,0,27.43605484,6.6,35.5,0,41.60564854,18.60517883,65.59054565,5.595541,2.164418459,70.45451355,4.123365879,10.041841,20.85294294,33.04705761,11.50011728,3.463561653,20.62205852,2.316540344,0,0,11,19,17.25577736,73,349169.5307,0.773489654,4,,,6.4,4,12.23254013,0.162839934
48151,TX,Fisher,21.6,,,0,5.600870038,0,0,0,0,0,,,0,0,16.9,,,0,,,545.4625101,145.9189845,24.00033464,676.641005,554.2742256,71.68646933,51362,0,24.50980392,7.1,35.5,0,48.03571429,17.02669907,60.7419281,3.671841621,1.438868999,62.70070267,4.297749996,13.39285714,20.85294294,33.04705761,11.50011728,3.463561653,22.05882353,2.316540344,0,1,15.3,5,28.93763161,73,28995.99917,1.358695626,,,,6.4,1,,0.271739125
48153,TX,Floyd,30.5,,,0,4.951224002,3,0.528913975,0,0,0,0.881523252,5,0,0,16.9,0.528913975,3,0,,,352.9820114,288.8973491,8.604562632,988.3614989,332.696224,106.2832325,43855,0,20.52943354,7.2,35.5,0,,15.33294296,18.95714378,4.481808186,0.358224928,29.05643845,4.424780846,,20.85294294,33.04705761,11.50011728,3.463561653,27.26767864,2.316540344,0,1,18.2,6,45.25152969,73,76288.33417,1.113999248,,,,6.4,2,,0.371333092
48155,TX,Foard,31.8,,,0,7.559808612,0,0,0,0,0,,,0,0,16.9,,,0,,,277.9999994,551.7203222,27.77558378,1336.000005,319.0000027,100.8150812,42616,0,29.04109589,7.2,35.5,0,59.42028986,100,100,41.2964325,4.847396851,100,17.59425545,7.729468599,20.85294294,33.04705761,11.50011728,3.463561653,17.89954338,2.316540344,0,1,17.4,2,25.11013222,73,,1.860465169,,,,6.4,,,
48157,TX,Fort Bend,8.9,496,0.590682924,1,3.637806593,63,0.075026259,2,0,0.002538529,0.628791511,528,0,0,16.9,0.549001694,461,0,121,0.144098058,63111.85027,34618.10661,1175.860936,172778.7422,14838.46137,4419.914452,98070,1,12.05256819,10.2,35.5,0,26.69796245,29.51590729,36.30560684,5.913834095,0.627514064,34.7033577,2.358747005,3.984551871,20.85294294,33.04705761,11.50011728,3.463561653,27.44187686,2.316540344,0,0,7.2,377,18.76559639,73,11146844.5,0.452794641,23,15,0.017863395,6.4,36,7.010798454,0.043237686
48159,TX,Franklin,22.4,,,0,3.775232919,0,0,2,0,0.18577002,0.646890283,7,0,0,16.9,0.554477394,6,0,,,2434.181777,2204.36048,118.0099468,7870.67272,1904.751926,399.5286675,51885,0,21.97123274,7.1,35.5,0,47.12990937,74.2166214,93.55041504,20.78604889,2.837459564,96.15103149,9.606363297,9.063444109,20.85294294,33.04705761,11.50011728,3.463561653,22.55043923,2.316540344,0,0,14.8,8,26.11434555,73,123048.0252,0.765916705,,,,6.4,1,,0.095739588
48161,TX,Freestone,21.2,14,0.704437971,0,4.618107406,7,0.352218986,0,0,0,0.603803992,12,0,0,16.9,0.452852964,9,0,,,3252.614238,1727.108777,203.6171376,3700.816184,2429.543976,667.1678353,48397,0,20.92101878,7.6,35.5,0,44.77374967,18.67589951,70.25084686,8.71572876,2.805030107,73.95871735,9.190905571,6.721354856,20.85294294,33.04705761,11.50011728,3.463561653,21.31721122,2.316540344,0,0,15.8,23,30.00989532,73,180035.2393,1.173529267,,,,6.4,2,,0.10204602
48163,TX,Frio,33.7,12,0.588841438,0,4.723272602,5,0.245350599,0,0,0,0.785121918,16,0,0,16.9,0.441631079,9,0,3,0.14721036,1745.14838,2007.187977,104.0637666,4048.88568,802.9254584,457.7623935,47833,0,13.20641828,7.1,35.5,0,71.61997564,23.51679039,40.97554398,11.65817451,2.143876553,41.473423,9.430622101,6.97320341,20.85294294,33.04705761,11.50011728,3.463561653,24.80282839,2.316540344,1,0,26.7,19,46.68613052,73,642055.6371,1.046774268,,,,6.4,2,,0.110186763
48165,TX,Gaines,20.3,7,0.318239689,0,6.617961004,3,0.136388436,0,0,0,0.681942165,15,0,0,16.9,0.681942165,15,0,3,0.136388436,3200.172645,241.3633953,119.8257387,536.878438,472.399569,139.2137292,58712,0,9.329567553,7.5,35.5,0,44.92997199,3.063325644,52.41029739,1.377173305,2.137455225,29.95558548,2.483298779,9.159663866,20.85294294,33.04705761,11.50011728,3.463561653,34.55412538,2.316540344,0,0,13.8,17,21.20082474,73,258054.5304,0.789852738,3,,,6.4,3,,0.139385775
48167,TX,Galveston,16.4,191,0.553480387,0,4.733653192,48,0.139094546,5,0,0.014797715,0.762122214,263,1,0,16.9,0.721552968,249,0,46,0.133298948,29823.8663,25207.0979,1469.158771,100541.9118,12877.4132,4334.374289,77627,1,15.54257133,11.4,35.5,0,40.49728125,34.51383591,40.21177292,8.653044701,1.348235488,39.25561905,3.977621317,4.587185569,20.85294294,33.04705761,11.50011728,3.463561653,23.75371419,2.316540344,0,0,12.1,275,28.72181702,73,6670049.654,0.783920228,16,8,0.023182426,6.4,28,10.01139641,0.079817332
48169,TX,Garza,26.7,,,0,2.636490901,0,0,0,0,0,0.803600132,5,0,0,16.9,0.482160091,3,0,,,285.937618,339.9796637,12.8335215,1281.367737,233.6735435,70.02934403,43890,1,14.59766162,7.4,35.5,0,60.9478673,19.83234406,22.40890503,5.262028694,0.768014431,33.2868309,4.190864563,8.625592417,20.85294294,33.04705761,11.50011728,3.463561653,17.65818432,2.316540344,0,0,24.8,7,21.37576294,73,78331.79167,1.220575452,,,,6.4,1,,0.17436792
48171,TX,Gillespie,14.8,13,0.482195854,0,4.867440717,7,0.259643912,1,0,0.037307866,0.816023767,22,0,0,16.9,2.040059328,55,0,4,0.148367956,3249.355342,778.1845142,288.2280488,2597.766781,4296.41037,353.8854482,71594,0,32.43405051,7.2,35.5,0,39.41644562,10.45926189,64.4585495,3.133166313,2.726334095,65.23550415,3.347384214,9.655172414,20.85294294,33.04705761,11.50011728,3.463561653,17.9756782,2.316540344,0,0,8.8,13,9.65937233,73,206588.8005,0.482321084,9,,,6.4,2,,0.074203245
48173,TX,Glasscock,10.3,,,0,9.254709255,0,0,0,0,0,,,0,0,16.9,,,0,,,352.0000002,446.82543,0,1205.790619,160.0000009,3.062500007,116958,0,16.93548387,7.1,35.5,0,24.67948718,98.35160065,100,36.44579315,0,100,0.694444418,10.25641026,20.85294294,33.04705761,11.50011728,3.463561653,24.37275986,2.316540344,,1,8.5,,6.19643259,73,,,,,,6.4,,,
48175,TX,Goliad,24.3,3,0.393391043,0,2.913869447,0,0,0,0,0,0.524521351,4,0,0,16.9,0.786782086,6,0,,,1109.856895,711.0046992,119.1116871,2653.520984,964.1017011,278.9415983,58937,1,23.31717056,7.5,35.5,0,42.61695906,36.80334091,67.34568787,9.861369133,4.153127193,70.26980591,9.725996971,5.33625731,20.85294294,33.04705761,11.50011728,3.463561653,21.5630348,2.316540344,0,0,14.7,5,28.60827065,73,43799.12675,0.705019712,,,,6.4,1,,0.141003951
48177,TX,Gonzales,23.1,12,0.572847068,0,4.549192968,7,0.334160775,0,0,0,0.66832155,14,0,0,16.9,0.859270573,18,0,,,3010.818528,3461.859782,217.6554176,8427.16689,2202.993563,714.6437711,48164,0,18.8673485,7.4,35.5,0,67.62573099,42.54640579,56.08827209,17.47796059,3.056958199,73.6294632,10.03713131,6.900584795,20.85294294,33.04705761,11.50011728,3.463561653,25.2582303,2.316540344,0,0,16.1,23,38.67115402,73,489798.2524,1.165383101,,,,6.4,3,,0.152006492
48179,TX,Gray,23.6,10,0.461723149,0,6.429187598,6,0.277033895,0,0,0,0.738757014,16,0,0,16.9,0.831101656,18,0,,,1499.324693,1913.626741,118.3994036,5052.713027,1196.424068,317.5256958,45530,0,17.52956141,7.7,35.5,0,52.49818972,22.42162514,26.91302681,8.491798401,1.402338028,33.12358856,3.760816097,8.11006517,20.85294294,33.04705761,11.50011728,3.463561653,24.14377915,2.316540344,0,1,17.7,26,36.49151993,73,525172.8708,1.222264051,,,,6.4,3,,0.141030461
48181,TX,Grayson,14.8,72,0.520539641,0,5.071770335,32,0.231350943,3,1,0.022389563,0.665133953,92,0,0,16.9,0.607296228,84,0,11,0.079526886,17218.86682,7127.93095,932.5652807,22494.40671,11558.84481,2885.887996,62678,1,18.61844581,8.4,35.5,33.33333206,46.24386731,18.60933495,59.1063652,5.896846294,1.988200188,61.56508636,6.152623177,8.025385966,20.85294294,33.04705761,11.50011728,3.463561653,23.32839025,2.316540344,0,0,11.2,129,24.81359291,73,2515793.544,0.941550851,,4,0.028918868,6.4,11,9.639407158,0.080287285
48183,TX,Gregg,21.6,80,0.643972039,0,6.75982911,35,0.281737745,1,0,0.008083617,1.255745411,156,0,0,16.9,0.780816078,97,0,18,0.144893706,13378.20819,12122.28234,1127.421351,29435.05198,6530.462806,2876.130024,57608,1,17.02042032,8.2,35.5,0,54.47945335,24.18060684,43.126297,9.958335876,2.461726189,39.63621521,6.280034065,6.140267628,20.85294294,33.04705761,11.50011728,3.463561653,24.33696343,2.316540344,0,0,16.1,141,37.74212646,73,4443940.139,1.134854555,5,7,0.056347553,6.4,17,17.35655212,0.136826426
48185,TX,Grimes,21.7,22,0.742891848,1,7.336307153,8,0.270142496,1,0,0.035260931,0.438981563,13,0,0,16.9,0.540284991,16,0,,,4291.738325,3246.008268,340.7196475,8330.95029,2923.892901,956.3974755,52540,0,19.59819598,8.1,35.5,0,57.50996899,31.3146534,70.83245087,12.2012043,3.827450514,79.62671661,10.74362469,8.905626938,20.85294294,33.04705761,11.50011728,3.463561653,21.26212929,2.316540344,0,0,16.1,27,32.5043335,73,302272.7088,0.917057276,,,,6.4,2,,0.067930169
48187,TX,Guadalupe,12.5,62,0.363406181,0,4.183241983,15,0.087920845,4,0,0.024435837,0.480633974,82,0,0,16.9,0.339960605,58,0,10,0.0586139,25908.64628,16284.38252,873.3629415,54265.69944,10125.72043,2219.722163,80145,1,14.65669983,8.7,35.5,0,34.85194475,41.25634003,71.16977692,12.38045406,1.908489466,66.19416046,4.850579262,6.719574739,20.85294294,33.04705761,11.50011728,3.463561653,25.75706692,2.316540344,0,0,9.5,97,20.2496357,73,2064297.584,0.558022857,3,3,0.017584169,6.4,8,6.328026772,0.046022505
48189,TX,Hale,28.1,15,0.457959324,0,7.664861008,7,0.213714361,0,0,0,0.671673715,22,0,0,16.9,0.549551189,18,0,5,0.152653113,3180.002287,2954.5167,122.0342682,8514.919008,1360.620055,546.8133598,47373,0,15.23276551,7.3,35.5,0,65.16552741,23.4745369,30.47730827,8.145222664,1.030172825,30.67914391,4.616016865,7.425278113,20.85294294,33.04705761,11.50011728,3.463561653,25.76409815,2.316540344,0,0,19.6,32,38.43296432,73,958191.8641,0.983858585,,,,6.4,5,20.79239082,0.153727904
48191,TX,Hall,42.3,,,0,8.509887006,0,0,0,0,0,,,0,0,16.9,1.701258898,5,0,,,345.6220267,436.1797531,28.48907335,819.9667729,331.5291118,102.6365988,34766,0,24.92035398,7.2,35.5,0,61.73076923,24.45471954,39.86413193,13.00864124,2.076462984,43.67972565,7.480801582,8.269230769,20.85294294,33.04705761,11.50011728,3.463561653,22.15929204,2.316540344,0,1,24.1,6,40.46160889,73,52339.65,2.10748148,,,,6.4,1,,0.351246923
48193,TX,Hamilton,22.8,8,0.934907079,0,5.263812842,0,0,0,0,0,1.285497308,11,0,0,16.9,1.051770449,9,0,,,949.3169372,1041.280473,43.76368624,2636.956176,1262.197587,252.9788276,53759,0,25.91826806,7.2,35.5,0,41.34860051,30.961092,52.27516174,12.22590637,1.27146101,59.96187973,7.34976244,9.41475827,20.85294294,33.04705761,11.50011728,3.463561653,21.05327171,2.316540344,0,0,14.8,15,21.95084,73,86270.85801,1.819505095,,,,6.4,2,,0.242600679
48195,TX,Hansford,16.7,3,0.568289459,0,3.850531108,0,0,0,0,0,,,0,0,16.9,1.136578918,6,0,,,267.9404395,203.5772111,16.42739914,426.5660776,131.6221311,28.79872736,57692,0,16.63197729,7.2,35.5,0,45.49828179,7.599609375,15.73343754,3.626887798,0.818913221,17.18304634,1.435629487,9.690721649,20.85294294,33.04705761,11.50011728,3.463561653,28.5525071,2.316540344,0,0,11.7,6,14.20723629,73,7947.994167,1.138519883,,,,6.4,2,,0.379506648
