id,created_at,attended,did_not_attend_reason,rating,text,wait_time_minutes,information_accurate
46953cce-c451-4b4f-ae02-97559006cee3,2024-09-10T12:30:13.000Z,false,Ran out of food before I reached the front,1,Closed when I arrived despite being listed as open. Third time this has happened.,,true
f6c9a5f2-09ab-4857-9738-c45acb4ee9f4,2025-09-30T16:01:13.000Z,true,,3,The hours changed recently and weren't updated online. Worth calling ahead.,62,true
e92f02c6-cc03-4d38-b28e-e7f1b1e2ae4d,2023-10-21T08:41:13.000Z,true,,5,The volunteers remembered me from last time. Such a warm community here.,12,true
7bfdd931-3e23-4b49-b593-70be5db302c6,2025-11-30T00:38:13.000Z,true,,5,"Wonderful experience. They had meat, dairy, and fresh fruit. More than I expected.",16,true
ecf60e31-5336-4f25-86f1-5f764655dd1c,2024-11-16T16:16:13.000Z,true,,4,Huge variety today including fresh eggs and dairy. Really helped my family this week.,24,true
c2706594-36cc-44c6-8bda-54a9b84bb351,2024-10-21T03:18:13.000Z,true,,3,,45,true
17730924-f9d4-4504-bd1d-15b4b4799e9b,2025-10-25T22:53:13.000Z,true,,3,Staff seemed short-handed today which slowed things down.,42,true
f1dcea09-ef97-43cc-972e-074b88a3f0a2,2024-12-07T03:51:13.000Z,true,,1,Waited over an hour only to be told they couldn't help me without an ID I didn't know I needed.,44,true
c5e272a6-1e6e-47c9-9134-40cbd4647749,2025-11-24T14:38:13.000Z,true,,2,Some items were expired which was disappointing. Staff replaced them quickly.,22,true
0f85eb0d-dde0-4cec-8f8a-a7082f0fc7d9,2023-09-15T12:58:13.000Z,true,,1,The address listed is different from the actual location. Took me 30 minutes to find.,13,false
ba221e8f-00df-4017-be91-702a0a4b01da,2025-07-05T14:04:13.000Z,true,,3,Decent selection but ran out of bread by the time I got there.,34,true
47c09185-5981-4ae0-8a24-3543017b6f1e,2025-02-16T13:52:13.000Z,true,,4,,17,true
9275f251-2b67-4ab5-b483-e3d6a5dd3c41,2025-06-27T10:33:13.000Z,true,,4,The new volunteer coordinator has made a big improvement. Much smoother process.,18,true
04051841-5a05-423e-a63d-c04ac936b8e8,2024-07-22T12:02:13.000Z,true,,5,"Wonderful experience. They had meat, dairy, and fresh fruit. More than I expected.",9,true
3d2f2553-ca10-46eb-aed3-c832d87a14ab,2025-06-15T14:48:13.000Z,true,,5,Fresh bread and vegetables today. Everything was clean and well presented.,22,true
e8370829-55ec-4266-8a0a-f030d087207c,2025-03-02T17:17:13.000Z,true,,3,Decent selection but ran out of bread by the time I got there.,64,true
af35fc82-51d0-4d2c-8f1a-efdbb99cbfe2,2025-03-25T02:31:13.000Z,true,,2,Limited parking made it difficult but the pantry itself was well run.,49,true
bdea7aa8-2fd7-4a3d-ba84-57817054c77c,2023-07-26T17:10:13.000Z,true,,4,Great experience for the third time in a row. Consistently excellent.,20,true
40ddc290-995c-42f7-bd76-edc3ad4d74f3,2023-05-09T18:37:13.000Z,true,,5,The volunteers remembered me from last time. Such a warm community here.,14,true
a95c4f6b-6961-4c44-af4b-9e4560c2ccf0,2024-12-14T21:37:13.000Z,false,They only serve specific days and listing was wrong,1,The listing says open until 2pm but they closed at noon. Wasted my trip.,,true
f4cf09e0-05b9-4bc4-a966-d5938b150335,2025-11-16T17:56:13.000Z,true,,1,Turned away after waiting 90 minutes. No explanation given.,32,true
e8b0d551-0722-474d-93fe-bcb3f4e63f23,2026-03-13T05:45:13.000Z,true,,5,Great experience for the third time in a row. Consistently excellent.,10,true
77fcabcc-cec3-4674-81c3-0972265cf1a3,2024-10-08T21:43:13.000Z,true,,5,Great experience for the third time in a row. Consistently excellent.,12,true
fdc1e531-87f7-4c9f-8232-2df8fb6d0f92,2024-02-20T03:51:13.000Z,true,,3,Smaller portions than last month but still grateful for what was available.,61,true
4a915602-d26a-463b-863d-639c7f031593,2024-05-01T14:03:13.000Z,false,No childcare available and could not bring children inside,1,The listing says open until 2pm but they closed at noon. Wasted my trip.,,false
27211963-16ea-4789-9310-d34450d613b7,2023-10-30T12:52:13.000Z,true,,3,,70,true
fae05a28-3b47-4c37-b31f-37775d2376e0,2025-04-09T08:21:13.000Z,true,,4,Amazing variety of fresh produce today. The volunteers were incredibly kind and welcoming.,17,true
aa3110e8-c794-4cce-946f-51243c1165dc,2024-10-18T10:27:13.000Z,true,,2,The listing says open until 2pm but they closed at noon. Wasted my trip.,58,true
a7daee71-eb23-4e5e-9b9e-4398471a1757,2023-05-20T20:24:13.000Z,true,,4,The volunteers remembered me from last time. Such a warm community here.,21,true
3187539c-c73c-4aa2-9178-6f4d39354ca2,2023-10-07T17:58:13.000Z,false,Outside of their service zip code area,2,,,false
d29be925-af1a-490a-873e-f38aba663006,2024-06-14T20:51:13.000Z,true,,3,Okay selection today. Hoping for more variety next time.,33,true
544694bd-f18f-4914-aae5-71327acbffda,2025-09-02T16:04:13.000Z,true,,5,"Really impressed with the selection. Got fresh vegetables, bread, and canned goods. Will definitely return.",24,true
a25ce671-b914-4c2b-867d-9419d5aa96c5,2023-04-07T19:49:13.000Z,true,,3,"Inconsistent — great last week, limited this week. Hard to plan around.",69,true
c46219ae-500a-4cfb-9cca-0003bd200d05,2025-05-01T01:27:13.000Z,true,,2,Limited parking made it difficult but the pantry itself was well run.,52,true
b60da879-7c33-4179-b63e-b3d06993c6c5,2024-05-25T13:46:13.000Z,true,,2,Hours on the website are completely wrong. Please update them.,51,true
d0bdbdd5-7c71-4fd5-9b67-b4250680b623,2025-04-21T06:04:13.000Z,true,,4,"Really impressed with the selection. Got fresh vegetables, bread, and canned goods. Will definitely return.",6,true
16e109ff-3439-425f-9d5a-9b5d529209a8,2026-03-02T18:45:13.000Z,true,,4,Amazing variety of fresh produce today. The volunteers were incredibly kind and welcoming.,19,true
d7cb0549-47ff-4757-a637-181cf1218c2a,2023-11-18T17:59:13.000Z,true,,1,,87,false
563bf20a-7eae-471f-97cb-90f4de633ac6,2025-12-23T12:23:13.000Z,true,,3,Friendly atmosphere and no excessive paperwork. Felt like a real community.,29,true
d1193460-d324-4d40-9f72-e5afc1c3dc9c,2023-05-22T21:55:13.000Z,true,,3,,17,true
5fb06fa4-f08d-420c-94fa-99acd5c7d59f,2025-10-19T18:10:13.000Z,true,,5,Fresh bread and vegetables today. Everything was clean and well presented.,27,true
3fde8900-a81c-4408-8a1f-6445eba41000,2025-07-03T19:41:13.000Z,true,,4,The staff speak Spanish which made everything so much easier for my mother.,8,false
747856b1-b2a2-44c9-a7f9-7e8544de98a0,2024-06-04T19:20:13.000Z,true,,4,The volunteers remembered me from last time. Such a warm community here.,29,true
3497bd0d-188e-4909-9539-5e49e868f930,2025-04-13T06:40:13.000Z,true,,2,Got some basics but selection was more limited than previous visits.,29,false
becf2e74-439f-4fec-a5bd-c19ca8e85052,2026-01-26T20:12:13.000Z,true,,4,They gave us enough food for the whole week. Cannot thank them enough.,12,true
b642ba6b-d9dc-424b-a8e4-e9f4bf847e80,2024-03-13T22:29:13.000Z,true,,5,The new volunteer coordinator has made a big improvement. Much smoother process.,10,true
b6e002b4-4641-4295-bb4d-a11029923704,2025-03-23T23:38:13.000Z,true,,4,They had halal options available which was so important for my family.,15,true
57ce6546-bd5b-4254-8a27-8833a01d8d54,2023-10-01T06:57:13.000Z,true,,1,Not enough staff for the number of people waiting. Chaotic and disorganized.,16,true
8418e23c-5b5b-42c0-95e3-5ef1d8b65cec,2023-04-01T12:53:13.000Z,true,,3,,67,true
6c45ce06-8f94-464e-9640-806a63b7d91a,2026-01-12T04:46:13.000Z,true,,5,Very organized and efficient. Was in and out in 15 minutes with a full bag.,25,true
ee9ea0a0-fcad-41f5-bab8-c861aa1193de,2023-04-03T21:24:13.000Z,true,,2,Decent selection but ran out of bread by the time I got there.,43,true
c89119c9-877f-4479-9f55-1ba6c6f22bab,2024-11-03T10:58:13.000Z,true,,3,"Wait was longer than usual today, about 45 minutes. Staff were apologetic.",41,true
6ee79b2c-3dd1-46a5-973b-563dd5bea3ad,2024-07-07T11:06:13.000Z,true,,4,The staff speak Spanish which made everything so much easier for my mother.,29,true
0dfa3ef2-2960-4329-8e34-209104494e4d,2024-06-27T08:29:13.000Z,true,,2,The hours changed recently and weren't updated online. Worth calling ahead.,71,true
ecd7c4d4-fe8f-47fd-b621-fc04ab29ee2f,2025-02-16T18:58:13.000Z,true,,4,"Wonderful experience. They had meat, dairy, and fresh fruit. More than I expected.",8,true
278aeb9e-851f-469c-a9e4-4a25d0d14fcc,2025-02-02T17:23:13.000Z,true,,3,They had halal options available which was so important for my family.,10,true
e14c1a0c-7c72-4004-a5ee-bd190f826615,2023-09-12T22:00:13.000Z,true,,3,Smaller portions than last month but still grateful for what was available.,42,true
45db5a44-b1d2-455a-9f99-4819b70e827d,2024-10-14T04:40:13.000Z,true,,5,Very organized and efficient. Was in and out in 15 minutes with a full bag.,29,true
f942e0fb-faad-42f8-a865-61e1ac8cb929,2024-03-14T14:54:13.000Z,true,,5,Huge variety today including fresh eggs and dairy. Really helped my family this week.,14,false
ec6840a6-aed4-4878-955d-1a398b4ef397,2025-05-06T21:46:13.000Z,true,,3,Okay selection today. Hoping for more variety next time.,29,true
059192f2-7fc9-436a-b620-4730840df0f2,2024-02-23T16:01:13.000Z,true,,3,Fine experience overall. Nothing special but nothing bad either.,33,true
06ed0658-b787-498b-8a8e-71580722d3d2,2025-05-08T00:03:13.000Z,true,,2,Average visit. Got what I needed but the process felt rushed.,20,true
8be59628-72db-4761-9222-751b0fc58486,2025-11-06T11:27:13.000Z,true,,5,Huge variety today including fresh eggs and dairy. Really helped my family this week.,20,true
ce1be725-accd-4851-a4b6-d3caf87db2b2,2025-04-12T23:16:13.000Z,true,,5,Great experience for the third time in a row. Consistently excellent.,29,true
f2500f66-c547-4373-824b-c4fd8fa75532,2024-12-18T18:11:13.000Z,true,,5,"Wonderful experience. They had meat, dairy, and fresh fruit. More than I expected.",9,true
da658d5e-2c7d-4c52-8939-4c1949347444,2023-10-25T04:33:13.000Z,true,,5,Huge variety today including fresh eggs and dairy. Really helped my family this week.,9,true
6f9b6a62-f464-4ecc-9800-0e5299640ba0,2023-10-13T14:14:13.000Z,true,,3,Great experience for the third time in a row. Consistently excellent.,14,false
91220284-fd8a-4db5-96ad-626ab58d134c,2025-07-14T12:59:13.000Z,false,"Wait time was too long, had to leave for work",1,Very limited selection today — only canned beans and rice. Barely worth the trip.,,true
bc1c9e94-8c20-4c5e-9c8a-1534a11fb2c5,2024-09-24T10:18:13.000Z,false,Could not find the location — address was incorrect,1,,,true
9f73bb57-a840-4641-8388-413ce006986e,2025-07-24T16:11:13.000Z,true,,2,"Wait was longer than usual today, about 45 minutes. Staff were apologetic.",74,true
25e1f6f5-06d2-4941-a068-fe72e38ad7ed,2023-03-30T20:52:13.000Z,true,,2,Closed when I arrived despite being listed as open. Third time this has happened.,24,false
f951a5fc-6eed-4f35-8bf1-9c1c5108fc27,2026-02-02T03:05:13.000Z,true,,2,The listing says open until 2pm but they closed at noon. Wasted my trip.,48,false
748cc625-ca29-44ea-8d8d-f6494255dc62,2023-09-20T01:29:13.000Z,true,,1,Location has moved but the listing hasn't been updated. Showed up at an empty building.,87,false
058186d7-7014-48ff-9b70-03a163f7875f,2023-09-21T05:49:13.000Z,true,,2,Decent selection but ran out of bread by the time I got there.,24,true
c685dcf4-b345-4d0b-9242-eb8555cfbbef,2023-09-12T11:32:13.000Z,true,,4,Huge variety today including fresh eggs and dairy. Really helped my family this week.,20,true
084b487d-d59f-4b0b-8a7b-ee707cb7e323,2025-08-03T19:37:13.000Z,true,,4,Fresh bread and vegetables today. Everything was clean and well presented.,10,true
3db1c03d-c362-483e-a2ae-9af17112b48c,2023-08-31T17:20:13.000Z,true,,5,"Well stocked today. Fresh produce, frozen meat, and pantry staples all available.",26,true
4c1f0663-2084-44d9-80a6-4229215abb4c,2025-04-20T06:20:13.000Z,true,,5,Fresh bread and vegetables today. Everything was clean and well presented.,20,true
a1ddb8b7-ad67-49b3-8bb9-d230327c5c48,2025-07-11T22:44:13.000Z,true,,5,"Really impressed with the selection. Got fresh vegetables, bread, and canned goods. Will definitely return.",9,true
0ba39283-67d6-4402-9ed1-e982d21a8c1a,2025-08-09T03:03:13.000Z,true,,4,They had halal options available which was so important for my family.,10,true
78cb4733-2531-47cd-b888-a05083407536,2025-07-17T21:06:13.000Z,true,,4,They had halal options available which was so important for my family.,5,true
a3d110c9-8675-4a15-be49-0226c689f145,2025-10-24T23:01:13.000Z,true,,3,The staff speak Spanish which made everything so much easier for my mother.,9,true
d5c9caa1-1e59-4b12-a7e8-ff0f8a16f999,2025-11-08T21:56:13.000Z,true,,2,Good but the distribution area felt cramped with so many people.,62,true
f19092ca-c257-4079-800d-d1f3972ba69a,2024-06-12T12:54:13.000Z,true,,2,The address listed is different from the actual location. Took me 30 minutes to find.,77,true
2de33084-efd9-4434-8148-724fc60802f2,2023-05-09T04:54:13.000Z,true,,5,"Wonderful experience. They had meat, dairy, and fresh fruit. More than I expected.",28,true
0ad38b77-619a-4e4b-b67e-5e700696520d,2026-01-12T10:11:13.000Z,true,,3,The volunteers remembered me from last time. Such a warm community here.,8,true
b371d599-7b2d-4f17-bcac-9441dda44a6e,2024-01-29T06:02:13.000Z,true,,3,The hours changed recently and weren't updated online. Worth calling ahead.,48,true
512dc19e-1284-4211-a9c1-a16fe596adfa,2025-04-11T23:07:13.000Z,true,,3,"Inconsistent — great last week, limited this week. Hard to plan around.",38,true
32b85180-b6ed-4d41-966e-c8e062fa3819,2023-09-02T05:26:13.000Z,true,,5,They gave us enough food for the whole week. Cannot thank them enough.,13,true
5913f109-92b0-49f2-a869-0e9fd5904c5d,2025-10-16T11:25:13.000Z,true,,2,Limited parking made it difficult but the pantry itself was well run.,35,true
0b8022a4-9035-4876-bb1e-0406f9ddc437,2025-12-20T21:23:13.000Z,true,,4,Amazing variety of fresh produce today. The volunteers were incredibly kind and welcoming.,23,true
2662e27b-7cad-4d47-8534-c97fda476080,2023-06-07T10:31:13.000Z,true,,5,"Wonderful experience. They had meat, dairy, and fresh fruit. More than I expected.",17,false
3390663d-63c4-471a-b107-448fddd97168,2024-12-01T04:43:13.000Z,true,,1,,53,false
7b9eb5ae-515c-4803-9495-36896120a79b,2025-10-17T08:26:13.000Z,true,,4,The volunteers remembered me from last time. Such a warm community here.,23,true
21333cf1-1131-42b3-a8ee-716180423cc3,2024-05-03T00:18:13.000Z,true,,5,,9,true
a1fc7087-d1d2-4353-80a2-3aadf0e98fc3,2024-03-04T04:22:13.000Z,true,,5,They gave us enough food for the whole week. Cannot thank them enough.,27,true
91bc202b-4016-40ea-9826-6eaa4c66e611,2024-06-11T09:12:13.000Z,true,,1,The listing says open until 2pm but they closed at noon. Wasted my trip.,25,false
da02d5f9-1274-45f4-89ed-6990192a70bf,2023-04-05T11:14:13.000Z,true,,5,Fresh bread and vegetables today. Everything was clean and well presented.,14,true
e1cdbb9f-fc92-492f-a718-80e16b496d3e,2024-03-29T00:14:13.000Z,true,,2,,47,true
1c26eb8c-66ec-4479-8f12-b530ea5f99c6,2023-12-01T04:26:13.000Z,true,,3,Good but the distribution area felt cramped with so many people.,60,true
fa00668b-550f-485b-8758-4e5dd931bf47,2025-04-11T00:58:13.000Z,false,Did not have required ID documentation,1,Hours on the website are completely wrong. Please update them.,,false
433a7aba-c0f0-47a7-9736-61c6789c577c,2026-01-13T22:52:13.000Z,true,,2,Mixed visit. Long line but staff were friendly once inside.,26,false
b6417fab-68b6-4aba-8a6f-30f771be3d9c,2025-01-12T20:11:13.000Z,true,,2,The hours changed recently and weren't updated online. Worth calling ahead.,45,true
4074aa28-9c17-45f1-b795-ea0536eb9d39,2024-11-23T00:36:13.000Z,true,,5,The volunteers remembered me from last time. Such a warm community here.,13,false
a5107613-f7e6-4756-8b2e-b8dacb98396f,2025-04-10T10:38:13.000Z,true,,3,"Well stocked today. Fresh produce, frozen meat, and pantry staples all available.",22,true
53ac72fe-726d-4515-a925-59cd2c09d859,2023-11-26T12:30:13.000Z,true,,3,,39,false
b272db7c-4864-45cf-bb43-21d3b0399911,2023-11-04T09:57:13.000Z,true,,4,Great experience for the third time in a row. Consistently excellent.,7,true
af672be8-0a65-4379-a29c-062f15da0c88,2023-10-10T03:42:13.000Z,true,,5,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",7,true
e98af1da-74fa-4166-826e-e3b75d168676,2023-06-26T13:07:13.000Z,true,,1,Waited over an hour only to be told they couldn't help me without an ID I didn't know I needed.,11,true
e8901721-cb62-4571-b101-998306351011,2023-05-02T23:17:13.000Z,true,,5,They had halal options available which was so important for my family.,21,true
c7a34e79-08e7-4a77-8ac3-5ff65e56f034,2023-03-19T20:12:13.000Z,true,,5,Friendly atmosphere and no excessive paperwork. Felt like a real community.,20,true
bc9bc38b-affe-4a7c-a385-f36ea3b141d9,2024-01-22T01:42:13.000Z,true,,2,The hours changed recently and weren't updated online. Worth calling ahead.,39,true
5af3da40-3335-4acd-8669-73fa85f5d900,2023-09-06T01:22:13.000Z,true,,3,Great experience for the third time in a row. Consistently excellent.,23,true
83f047c8-956e-44b1-b365-f65fc9bddde6,2025-07-28T19:23:13.000Z,true,,3,Good but the distribution area felt cramped with so many people.,34,true
c8419b57-9320-4599-9be0-4db14d025fcf,2025-07-25T20:19:13.000Z,true,,5,The staff speak Spanish which made everything so much easier for my mother.,12,true
78f6e72f-538d-43d1-ae03-6d56b3fa1156,2025-05-26T22:02:13.000Z,true,,2,Smaller portions than last month but still grateful for what was available.,36,true
73a834b1-88ad-4253-82fb-ca382a84fcc0,2024-01-06T18:20:13.000Z,false,"Wait time was too long, had to leave for work",2,Food was past its use-by date. Health concern that should be addressed.,,true
5e0e4975-e985-481f-9c3d-273bbfc6576e,2023-05-21T09:15:13.000Z,true,,5,Friendly atmosphere and no excessive paperwork. Felt like a real community.,5,true
df155a5e-bc48-49db-862b-10e79397ea91,2024-11-15T17:02:13.000Z,true,,3,Some items were expired which was disappointing. Staff replaced them quickly.,48,true
4fa45026-487e-46b6-877c-8341308d7201,2024-07-20T23:10:13.000Z,true,,2,,10,false
ef8b8461-a8c0-4e0b-930d-dfcf9b8a1d73,2025-03-29T20:34:13.000Z,true,,3,Fresh bread and vegetables today. Everything was clean and well presented.,21,true
76796837-9eda-4d0b-b378-5ec54c97ab4f,2024-01-08T10:47:13.000Z,true,,4,Very organized and efficient. Was in and out in 15 minutes with a full bag.,7,true
21ff3dbb-500f-47a5-a030-4034e1e95c60,2024-02-24T04:20:13.000Z,true,,4,,17,false
a4afb8e7-1d48-4312-8ad8-5666dd7d4630,2024-01-03T13:02:13.000Z,true,,5,Friendly atmosphere and no excessive paperwork. Felt like a real community.,16,true
6fddbd89-4d4f-4190-8a5c-3fc4ec5f4a79,2025-12-18T06:09:13.000Z,true,,3,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",15,true
136d54e8-52f2-4d2d-b472-d50d02d68451,2023-09-29T06:42:13.000Z,true,,3,The volunteers remembered me from last time. Such a warm community here.,14,true
c931d983-1099-4ff1-a200-463fb30afe55,2025-03-03T21:12:13.000Z,true,,4,The new volunteer coordinator has made a big improvement. Much smoother process.,21,true
7e06bb97-b0b9-428a-9e9a-1e0b71215ac2,2025-07-15T20:59:13.000Z,true,,5,Very organized and efficient. Was in and out in 15 minutes with a full bag.,10,true
0a03802e-4e71-44fb-81a6-692f16f9b745,2025-12-30T07:03:13.000Z,true,,5,They gave us enough food for the whole week. Cannot thank them enough.,11,true
a8d362ba-1831-4dcd-89dc-45d56f0210f9,2025-05-08T01:59:13.000Z,true,,3,Average visit. Got what I needed but the process felt rushed.,28,true
8044514c-7709-46a8-93fa-0904e742dc5b,2025-10-11T07:31:13.000Z,true,,5,Friendly atmosphere and no excessive paperwork. Felt like a real community.,7,true
175c0eae-753a-427d-b75c-2429c3f14d48,2024-11-22T06:44:13.000Z,true,,4,Amazing variety of fresh produce today. The volunteers were incredibly kind and welcoming.,27,true
7adebeed-5c8a-4e30-adc3-b7e46230d999,2026-01-02T23:03:13.000Z,true,,5,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",30,true
cb59e479-cd49-4ce1-8f5d-0f41e6277c8d,2025-06-12T19:38:13.000Z,false,Outside of their service zip code area,2,Hours on the website are completely wrong. Please update them.,,false
86f084f9-f307-4569-a71f-e2b10c8258cb,2023-05-17T05:50:13.000Z,true,,5,Amazing variety of fresh produce today. The volunteers were incredibly kind and welcoming.,12,true
cfdf2775-eca7-46e3-a8ce-e8608cf1d8ca,2025-07-03T00:10:13.000Z,true,,4,,27,true
a9149d1d-441b-4a4d-8917-89a364cdf441,2025-05-12T21:55:13.000Z,true,,5,The new volunteer coordinator has made a big improvement. Much smoother process.,22,true
0ecdaebc-4c4b-4006-bbf9-6f5231cee8ae,2025-04-08T01:37:13.000Z,true,,2,Very limited selection today — only canned beans and rice. Barely worth the trip.,36,true
a36a3576-5261-4113-ac2e-3ad9264341f2,2025-09-16T17:02:13.000Z,true,,2,Very limited selection today — only canned beans and rice. Barely worth the trip.,5,false
b544924a-88eb-4feb-ad81-a556209bd7a7,2025-05-21T23:17:13.000Z,true,,5,Fresh bread and vegetables today. Everything was clean and well presented.,27,true
a8977613-2fc1-4cc8-b17d-0379c1a55ed3,2024-03-17T17:21:13.000Z,true,,4,,28,true
c7f416e9-3719-4312-87a9-924e172ca40e,2026-01-18T11:53:13.000Z,true,,2,Mixed visit. Long line but staff were friendly once inside.,57,true
bccc767d-a321-4f54-9ee3-7110e6e7ae96,2026-01-07T17:37:13.000Z,true,,4,Amazing variety of fresh produce today. The volunteers were incredibly kind and welcoming.,28,true
2ea611b5-a04d-409c-96bf-327a3186dc85,2024-05-01T09:22:13.000Z,false,Did not have required ID documentation,1,Very limited selection today — only canned beans and rice. Barely worth the trip.,,true
ca9a0c5e-de4e-4a38-a582-621afe47f3df,2023-12-13T03:24:13.000Z,true,,5,"Really impressed with the selection. Got fresh vegetables, bread, and canned goods. Will definitely return.",16,true
7d25638c-8a7b-4fa0-b709-fa72acea4c91,2025-05-28T16:26:13.000Z,true,,5,"Wonderful experience. They had meat, dairy, and fresh fruit. More than I expected.",6,true
f2aa8d28-8091-4f29-91dc-453c33d8de83,2023-05-06T14:59:13.000Z,true,,5,Amazing variety of fresh produce today. The volunteers were incredibly kind and welcoming.,16,true
d8026017-7029-46ac-afaf-a9d5c8c274cb,2026-02-21T04:23:13.000Z,false,Too far to travel without transportation,2,Not enough staff for the number of people waiting. Chaotic and disorganized.,,false
43cd80b1-a3f2-43a6-9274-2184b7e55dec,2025-08-01T00:36:13.000Z,true,,4,"Wonderful experience. They had meat, dairy, and fresh fruit. More than I expected.",29,true
bfc3ac4c-b1a6-44f1-af7b-1cf2ca18d1f0,2024-09-14T13:06:13.000Z,true,,5,The staff speak Spanish which made everything so much easier for my mother.,12,true
ca6049d5-81dc-4475-b9de-873e85fb98a5,2023-08-27T15:01:13.000Z,true,,5,,28,true
b8730d87-eabf-4e34-a154-496f1bb84a7b,2025-01-26T19:14:13.000Z,true,,5,Very organized and efficient. Was in and out in 15 minutes with a full bag.,7,true
8e7e6784-471c-4f48-a00d-f5fa4a571630,2025-12-16T09:31:13.000Z,true,,5,They gave us enough food for the whole week. Cannot thank them enough.,13,true
72c3e744-8ec9-43a2-891b-b078c819abfb,2025-08-15T13:01:13.000Z,true,,4,Fresh bread and vegetables today. Everything was clean and well presented.,28,true
c158a0b5-9f48-44f8-baf3-a5413228d92a,2025-08-02T01:29:13.000Z,true,,5,They had halal options available which was so important for my family.,21,true
2c3737a9-68b7-441c-b9bf-429a02905cad,2024-09-14T07:28:13.000Z,true,,2,Decent selection but ran out of bread by the time I got there.,39,false
5ba6c92e-8f4b-4569-8e3a-9e14d3cf3b26,2024-02-25T22:47:13.000Z,true,,2,Good but the distribution area felt cramped with so many people.,73,true
5e2382eb-bd26-4fc8-8d9e-748606a909d5,2025-03-04T02:39:13.000Z,true,,4,,12,true
47ebaf58-892e-4d90-a2c1-b3f7ef5a63ea,2025-12-19T21:18:13.000Z,true,,1,Staff were dismissive and made me feel unwelcome. Will not be returning.,35,true
62d6174f-d74a-4aae-8f5b-ef72620b9bb0,2024-11-20T02:24:13.000Z,true,,5,Fresh bread and vegetables today. Everything was clean and well presented.,30,true
1bd0a67a-efde-4628-a0e7-fab75a76af42,2025-01-17T15:14:13.000Z,true,,5,The volunteers remembered me from last time. Such a warm community here.,13,true
858db304-887a-45f9-bde3-c5bf511adbfb,2023-09-07T14:18:13.000Z,true,,4,Fresh bread and vegetables today. Everything was clean and well presented.,10,true
ed50697c-6275-4411-8d3d-805160e1810d,2024-06-23T06:53:13.000Z,true,,3,Okay selection today. Hoping for more variety next time.,38,true
8db13437-53d8-4f08-99a6-be47dc1e2e7e,2024-02-14T08:54:13.000Z,true,,2,Staff were dismissive and made me feel unwelcome. Will not be returning.,11,false
0df32303-8688-474c-96c3-9e2920a54b26,2024-07-11T02:37:13.000Z,true,,3,Staff seemed short-handed today which slowed things down.,36,true
2e8438ca-699a-47c3-b8a8-eb90b5ca854f,2025-06-01T23:24:13.000Z,true,,5,Very organized and efficient. Was in and out in 15 minutes with a full bag.,6,true
702fe581-8bf3-4a29-98dc-4ca4a34c7dfa,2023-08-24T23:50:13.000Z,true,,3,,73,true
cd6c920f-cc72-4ae1-9961-131cd5d63b5a,2024-08-14T01:01:13.000Z,true,,4,"Really impressed with the selection. Got fresh vegetables, bread, and canned goods. Will definitely return.",7,true
0ee0bf7d-0ecf-4429-af25-cb41ec4575b9,2024-11-15T14:52:13.000Z,true,,4,Great experience for the third time in a row. Consistently excellent.,26,true
32e9b462-8c02-42d8-820b-57fe6c440ff8,2024-01-11T15:32:13.000Z,true,,3,,29,true
73f0e0a8-9b80-49af-9511-9fc7bbe316bb,2024-01-25T01:35:13.000Z,true,,5,Very organized and efficient. Was in and out in 15 minutes with a full bag.,28,true
fccf75be-3d3e-46fc-9f22-e29980b7a87b,2024-05-01T23:00:13.000Z,true,,4,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",27,true
96a23632-1b41-4534-b7f9-440ce9190c31,2025-06-21T01:24:13.000Z,true,,3,They had halal options available which was so important for my family.,20,false
39880b6c-6197-4ee2-9f71-3569580b63c9,2025-04-17T11:53:13.000Z,true,,4,Fresh bread and vegetables today. Everything was clean and well presented.,11,true
5d497cdf-9406-4dd2-b274-6725f7d055b4,2025-12-15T10:15:13.000Z,true,,5,,18,true
7e0ff759-b134-4a1d-abf2-8051004dd31e,2025-09-10T04:44:13.000Z,true,,5,Friendly atmosphere and no excessive paperwork. Felt like a real community.,21,true
b55b7895-44bd-4f57-9f48-5d18fb6edb2b,2025-06-10T08:38:13.000Z,true,,3,Smaller portions than last month but still grateful for what was available.,51,true
615f655f-96ce-4cf8-af59-06582135ee97,2023-12-20T12:46:13.000Z,true,,1,Very limited selection today — only canned beans and rice. Barely worth the trip.,63,false
4092957a-30f8-4e7b-90b2-0fad740e67db,2026-01-04T22:58:13.000Z,true,,3,They gave us enough food for the whole week. Cannot thank them enough.,26,true
b15014a8-4932-4812-8bc2-70b846433c67,2024-03-29T07:07:13.000Z,false,Outside of their service zip code area,2,Arrived at 10am and was told they were already out of food. Very disappointing.,,false
e2953352-0cef-4782-b773-baba7cb9d8ee,2025-06-18T20:22:13.000Z,true,,4,The volunteers remembered me from last time. Such a warm community here.,10,true
b2031fff-9ff9-40a1-bc7b-06ddcfc03c08,2024-06-01T10:19:13.000Z,true,,3,Average visit. Got what I needed but the process felt rushed.,43,false
e535520c-ebc5-4afc-8971-c2c1e465be59,2025-03-23T14:55:13.000Z,true,,5,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",27,true
